Year,Month,Day,Return
1987,10,9,-0.9836
1987,10,12,-0.5401
1987,10,13,1.6581
1987,10,14,-2.9537
1987,10,15,-2.3425
1987,10,16,-5.1597
1987,10,19,-20.4669
1987,10,20,5.3327
1987,10,21,9.0994
1987,10,22,-3.9206
1987,10,23,-0.0121
1987,10,26,-8.2789
1987,10,27,2.4246
1987,10,28,0.0386
1987,10,29,4.9254
1987,10,30,2.868
1987,11,2,1.5727
1987,11,3,-1.9277
1987,11,4,-0.7416
1987,11,5,2.2172
1987,11,6,-1.5993
1987,11,9,-2.8913
1987,11,10,-1.7149
1987,11,11,1.2134
1987,11,12,2.7367
1987,11,13,-1.1589
1987,11,16,0.456
1987,11,17,-1.5075
1987,11,18,1.0328
1987,11,19,-2.2399
1987,11,20,0.8123
1987,11,23,0.4091
1987,11,24,1.3992
1987,11,25,-0.9294
1987,11,27,-1.5404
1987,11,30,-4.1774
1987,12,1,0.7382
1987,12,2,0.625
1987,12,3,-3.5297
1987,12,4,-0.5728
1987,12,7,2.1615
1987,12,8,2.6884
1987,12,9,1.6943
1987,12,10,-2.227
1987,12,11,0.7492
1987,12,14,2.9194
1987,12,15,0.2519
1987,12,16,2.1746
1987,12,17,-2.0558
1987,12,18,2.5434
1987,12,21,0.1525
1987,12,22,0.1643
1987,12,23,1.2843
1987,12,24,-0.4503
1987,12,28,-2.5593
1987,12,29,-0.3991
1987,12,30,1.3369
1987,12,31,-0.3147
1988,1,4,3.5859
1988,1,5,1.051
1988,1,6,0.1005
1988,1,7,0.8421
1988,1,8,-6.7683
1988,1,11,1.6804
1988,1,12,-0.8364
1988,1,13,0.1589
1988,1,14,0.0285
1988,1,15,2.5094
1988,1,18,-0.0674
1988,1,19,-1.0164
1988,1,20,-2.6833
1988,1,21,0.2102
1988,1,22,1.3819
1988,1,25,2.3002
1988,1,26,-1.0311
1988,1,27,-0.0761
1988,1,28,1.5679
1988,1,29,1.4924
1988,2,1,-0.7897
1988,2,2,0.2078
1988,2,3,-1.3147
1988,2,4,0
1988,2,5,-0.4956
1988,2,8,-0.7412
1988,2,9,1.0518
1988,2,10,1.9625
1988,2,11,-0.2766
1988,2,12,0.6564
1988,2,16,0.8539
1988,2,17,-0.2386
1988,2,18,-0.5015
1988,2,19,1.4346
1988,2,22,1.5405
1988,2,23,-0.2334
1988,2,24,-0.2226
1988,2,25,-1.0778
1988,2,26,0.3364
1988,2,29,2.0422
1988,3,1,-0.224
1988,3,2,0.2844
1988,3,3,-0.0373
1988,3,4,-0.2165
1988,3,7,0.0299
1988,3,8,0.7667
1988,3,9,-0.1373
1988,3,10,-1.9401
1988,3,11,0.4169
1988,3,14,0.5397
1988,3,15,-0.0901
1988,3,16,0.9469
1988,3,17,0.9566
1988,3,18,-0.0369
1988,3,21,-0.8778
1988,3,22,0.0372
1988,3,23,0.026
1988,3,24,-2.0676
1988,3,25,-1.8379
1988,3,28,-0.1741
1988,3,29,0.7789
1988,3,30,-0.769
1988,3,31,0.3177
1988,4,4,-1.0815
1988,4,5,0.945
1988,4,6,2.7001
1988,4,7,0.2524
1988,4,8,1.2286
1988,4,11,0.2709
1988,4,12,0.4479
1988,4,13,0.0737
1988,4,14,-4.3525
1988,4,15,0.0077
1988,4,18,-0.2156
1988,4,19,-0.4977
1988,4,20,-0.694
1988,4,21,0.1132
1988,4,22,1.4507
1988,4,25,0.8918
1988,4,26,0.5601
1988,4,27,-0.0493
1988,4,28,-0.4511
1988,4,29,-0.4874
1988,5,2,0.088
1988,5,3,0.5505
1988,5,4,-1.019
1988,5,5,-0.5877
1988,5,6,-0.5062
1988,5,9,-0.3651
1988,5,10,0.421
1988,5,11,-1.673
1988,5,12,0.2132
1988,5,13,1.1542
1988,5,16,0.7516
1988,5,17,-1.2833
1988,5,18,-1.5819
1988,5,19,0.4854
1988,5,20,0.1782
1988,5,23,-0.8655
1988,5,24,1.0685
1988,5,25,0.0986
1988,5,26,0.3428
1988,5,27,-0.4752
1988,5,31,3.4488
1988,6,1,1.728
1988,6,2,-0.51
1988,6,3,0.4221
1988,6,6,0.2252
1988,6,7,-0.704
1988,6,8,2.3947
1988,6,9,-0.4862
1988,6,10,0.3923
1988,6,13,0.0627
1988,6,14,1.0574
1988,6,15,0.0547
1988,6,16,-1.7052
1988,6,17,0.3373
1988,6,20,-0.6428
1988,6,21,1.0151
1988,6,22,1.4687
1988,6,23,-0.3047
1988,6,24,-0.3784
1988,6,27,-1.724
1988,6,28,1.2079
1988,6,29,-0.4884
1988,6,30,0.93
1988,7,1,-0.6289
1988,7,5,1.4828
1988,7,6,-1.3741
1988,7,7,-0.0882
1988,7,8,-0.6476
1988,7,11,0.1963
1988,7,12,-0.998
1988,7,13,0.5488
1988,7,14,0.349
1988,7,15,0.6623
1988,7,18,-0.5661
1988,7,19,-0.7541
1988,7,20,0.5699
1988,7,21,-1.237
1988,7,22,-1.185
1988,7,25,0.4478
1988,7,26,0.1927
1988,7,27,-1.0144
1988,7,28,1.341
1988,7,29,2.2555
1988,8,1,0.0698
1988,8,2,-0.0551
1988,8,3,0.3382
1988,8,4,-0.3846
1988,8,5,-0.2868
1988,8,8,-0.4315
1988,8,9,-1.2927
1988,8,10,-1.7224
1988,8,11,0.3246
1988,8,12,-0.0761
1988,8,15,-1.4702
1988,8,16,0.7229
1988,8,17,0.0806
1988,8,18,0.0997
1988,8,19,-0.3026
1988,8,22,-1.2527
1988,8,23,0.0428
1988,8,24,1.5714
1988,8,25,-0.7468
1988,8,26,0.1929
1988,8,29,1.0205
1988,8,30,0.0686
1988,8,31,-0.3771
1988,9,1,-1.2121
1988,9,2,2.3728
1988,9,6,0.4197
1988,9,7,0.1054
1988,9,8,0.0038
1988,9,9,0.3611
1988,9,12,-0.1387
1988,9,13,0.3603
1988,9,14,0.703
1988,9,15,-0.4382
1988,9,16,0.9398
1988,9,19,-0.6762
1988,9,20,0.3385
1988,9,21,0.1594
1988,9,22,-0.3627
1988,9,23,0.2155
1988,9,26,-0.3262
1988,9,27,-0.2306
1988,9,28,0.3057
1988,9,29,1.3044
1988,9,30,-0.2495
1988,10,3,-0.1949
1988,10,4,-0.2801
1988,10,5,0.4582
1988,10,6,0.195
1988,10,7,2.0852
1988,10,10,0.0611
1988,10,11,-0.1114
1988,10,12,-1.4212
1988,10,13,0.4526
1988,10,14,0.1017
1988,10,17,0.3303
1988,10,18,1.0745
1988,10,19,-0.8626
1988,10,20,2.1338
1988,10,21,0.2757
1988,10,24,-0.4865
1988,10,25,0.0354
1988,10,26,-0.3541
1988,10,27,-1.4571
1988,10,28,0.4508
1988,10,31,0.158
1988,11,1,0.0323
1988,11,2,0
1988,11,3,0.0502
1988,11,4,-1.0351
1988,11,7,-0.8614
1988,11,8,0.4454
1988,11,9,-0.6615
1988,11,10,0.1317
1988,11,11,-2.1082
1988,11,14,-0.0746
1988,11,15,0.2316
1988,11,16,-1.6844
1988,11,17,0.2957
1988,11,18,0.7067
1988,11,21,-0.0938
1988,11,22,0.3719
1988,11,23,0.6699
1988,11,25,-0.658
1988,11,28,0.5276
1988,11,29,0.845
1988,11,30,1.0299
1988,12,1,-0.4421
1988,12,2,-0.2496
1988,12,5,1.1479
1988,12,6,0.9675
1988,12,7,0.1945
1988,12,8,-0.5609
1988,12,9,0.1663
1988,12,12,-0.1841
1988,12,13,-0.0759
1988,12,14,-0.3619
1988,12,15,-0.3741
1988,12,16,0.7328
1988,12,19,0.9483
1988,12,20,-0.5163
1988,12,21,-0.0324
1988,12,22,-0.1839
1988,12,23,0.3612
1988,12,27,-0.3743
1988,12,28,0.0903
1988,12,29,0.8373
1988,12,30,-0.6013
1989,1,3,-0.8678
1989,1,4,1.4965
1989,1,5,0.2076
1989,1,6,0.2357
1989,1,9,0.1105
1989,1,10,-0.2135
1989,1,11,0.5814
1989,1,12,0.4113
1989,1,13,0.2472
1989,1,16,0.0951
1989,1,17,-0.2076
1989,1,18,1.051
1989,1,19,0.1291
1989,1,20,-0.0941
1989,1,23,-0.7431
1989,1,24,1.4025
1989,1,25,0.2253
1989,1,26,0.8819
1989,1,27,0.7302
1989,1,30,0.3982
1989,1,31,0.8407
1989,2,1,-0.1277
1989,2,2,-0.0841
1989,2,3,0.0438
1989,2,6,-0.3132
1989,2,7,1.2127
1989,2,8,-0.3271
1989,2,9,-0.8672
1989,2,10,-1.3646
1989,2,13,0.1781
1989,2,14,-0.2495
1989,2,15,0.8327
1989,2,16,0.1937
1989,2,17,0.6614
1989,2,21,-0.2628
1989,2,22,-1.713
1989,2,23,0.3919
1989,2,24,-1.6846
1989,2,27,0.2403
1989,2,28,0.3613
1989,3,1,-0.6058
1989,3,2,0.9892
1989,3,3,0.4242
1989,3,6,1.2467
1989,3,7,-0.3188
1989,3,8,0.0715
1989,3,9,-0.051
1989,3,10,-0.3572
1989,3,13,0.8331
1989,3,14,-0.061
1989,3,15,0.5184
1989,3,16,0.9337
1989,3,17,-2.2542
1989,3,20,-0.9464
1989,3,21,0.4863
1989,3,22,-0.2883
1989,3,23,-0.5198
1989,3,27,0.5502
1989,3,28,0.351
1989,3,29,0.2606
1989,3,30,0.0581
1989,3,31,0.8034
1989,4,3,0.5155
1989,4,4,-0.3644
1989,4,5,0.3149
1989,4,6,-0.3207
1989,4,7,0.6333
1989,4,10,-0.0168
1989,4,11,0.4645
1989,4,12,0.1675
1989,4,13,-0.8662
1989,4,14,1.6734
1989,4,17,0.1195
1989,4,18,1.4252
1989,4,19,0.3693
1989,4,20,-0.3126
1989,4,21,1.117
1989,4,24,-0.2971
1989,4,25,-0.6285
1989,4,26,0.0587
1989,4,27,0.8634
1989,4,28,0.0194
1989,5,1,-0.1679
1989,5,2,-0.3235
1989,5,3,0.013
1989,5,4,-0.1266
1989,5,5,-0.052
1989,5,8,-0.5234
1989,5,9,-0.2647
1989,5,10,0.1999
1989,5,11,0.3761
1989,5,12,2.2447
1989,5,15,0.7392
1989,5,16,-0.2783
1989,5,17,0.6978
1989,5,18,0.1543
1989,5,19,1.0284
1989,5,22,0.2304
1989,5,23,-1.1367
1989,5,24,0.2576
1989,5,25,0.0094
1989,5,26,0.7582
1989,5,30,-0.7898
1989,5,31,0.4607
1989,6,1,0.4524
1989,6,2,1.1026
1989,6,5,-1.0721
1989,6,6,0.6863
1989,6,7,0.8358
1989,6,8,-0.0612
1989,6,9,-0.0184
1989,6,12,-0.1377
1989,6,13,-0.7142
1989,6,14,-0.0247
1989,6,15,-1.158
1989,6,16,0.3968
1989,6,19,0.168
1989,6,20,-0.1988
1989,6,21,-0.2397
1989,6,22,0.5741
1989,6,23,1.7622
1989,6,26,-0.4268
1989,6,27,0.5634
1989,6,28,-0.8008
1989,6,29,-1.8815
1989,6,30,-0.5318
1989,7,3,0.3931
1989,7,5,0.4417
1989,7,6,0.2838
1989,7,7,1.0449
1989,7,10,0.6648
1989,7,11,0.5228
1989,7,12,0.3133
1989,7,13,0.0424
1989,7,14,0.5728
1989,7,17,0.1808
1989,7,18,-0.3279
1989,7,19,1.3219
1989,7,20,-0.6612
1989,7,21,0.7166
1989,7,24,-0.6639
1989,7,25,0.0629
1989,7,26,1.249
1989,7,27,1.1655
1989,7,28,0.0468
1989,7,31,1.1486
1989,8,1,-0.6733
1989,8,2,0.1716
1989,8,3,0.1162
1989,8,4,-0.2379
1989,8,7,1.5963
1989,8,8,-0.0172
1989,8,9,-0.6899
1989,8,10,0.3776
1989,8,11,-1.0079
1989,8,14,-0.4873
1989,8,15,0.481
1989,8,16,0.2756
1989,8,17,-0.3501
1989,8,18,0.4587
1989,8,21,-1.549
1989,8,22,0.1526
1989,8,23,1.0288
1989,8,24,1.9785
1989,8,25,-0.2845
1989,8,28,0.4479
1989,8,29,-0.639
1989,8,30,0.2315
1989,8,31,0.2281
1989,9,1,0.6487
1989,9,5,-0.3308
1989,9,6,-0.9417
1989,9,7,-0.2548
1989,9,8,0.1177
1989,9,11,-0.3154
1989,9,12,0.2991
1989,9,13,-0.9292
1989,9,14,-0.6658
1989,9,15,0.5537
1989,9,18,0.484
1989,9,19,-0.0519
1989,9,20,-0.0231
1989,9,21,-0.2222
1989,9,22,0.3905
1989,9,25,-0.8126
1989,9,26,0.0291
1989,9,27,0.2236
1989,9,28,1.0142
1989,9,29,0.1578
1989,10,2,0.4926
1989,10,3,1.0944
1989,10,4,0.6287
1989,10,5,0.0084
1989,10,6,0.507
1989,10,9,0.2843
1989,10,10,-0.1862
1989,10,11,-0.5959
1989,10,12,-0.4482
1989,10,13,-6.1257
1989,10,16,2.7666
1989,10,17,-0.4929
1989,10,18,0.1759
1989,10,19,1.5713
1989,10,20,0.0086
1989,10,23,-0.6712
1989,10,24,-0.3277
1989,10,25,-0.3491
1989,10,26,-1.3343
1989,10,27,-0.8493
1989,10,30,0.003
1989,10,31,1.5788
1989,11,1,0.2468
1989,11,2,-0.7972
1989,11,3,-0.2541
1989,11,6,-1.4839
1989,11,7,0.6614
1989,11,8,0.9976
1989,11,9,-0.4672
1989,11,10,0.7517
1989,11,13,0.1327
1989,11,14,-0.4594
1989,11,15,0.7545
1989,11,16,0.0117
1989,11,17,0.3024
1989,11,20,-0.6616
1989,11,21,0.0707
1989,11,22,0.6832
1989,11,24,0.6025
1989,11,27,0.4768
1989,11,28,0.0463
1989,11,29,-0.6276
1989,11,30,0.6956
1989,12,1,1.3411
1989,12,4,0.2225
1989,12,5,-0.5208
1989,12,6,-0.2946
1989,12,7,-0.2754
1989,12,8,0.3165
1989,12,11,-0.0373
1989,12,12,0.9095
1989,12,13,0.29
1989,12,14,-0.5159
1989,12,15,-0.2479
1989,12,18,-1.8197
1989,12,19,-0.3579
1989,12,20,0.111
1989,12,21,0.5659
1989,12,22,0.7657
1989,12,26,-0.1756
1989,12,27,0.5767
1989,12,28,0.5332
1989,12,29,0.7785
1990,1,2,1.7799
1990,1,3,-0.2586
1990,1,4,-0.8613
1990,1,5,-0.9756
1990,1,8,0.4514
1990,1,9,-1.1787
1990,1,10,-0.6607
1990,1,11,0.3513
1990,1,12,-2.4675
1990,1,15,-0.8619
1990,1,16,1.1128
1990,1,17,-0.9831
1990,1,18,0.2341
1990,1,19,0.2839
1990,1,22,-2.5859
1990,1,23,0.3723
1990,1,24,-0.4071
1990,1,25,-1.2657
1990,1,26,-0.0859
1990,1,29,-0.1842
1990,1,30,-0.6827
1990,1,31,1.8887
1990,2,1,-0.0881
1990,2,2,0.6478
1990,2,5,0.281
1990,2,6,-0.6599
1990,2,7,1.2407
1990,2,8,-0.2367
1990,2,9,0.1982
1990,2,12,-1.0611
1990,2,13,0.2848
1990,2,14,0.2991
1990,2,15,0.8674
1990,2,16,-0.648
1990,2,20,-1.4216
1990,2,21,-0.0976
1990,2,22,-0.6012
1990,2,23,-0.4759
1990,2,26,1.3944
1990,2,27,0.4838
1990,2,28,0.4936
1990,3,1,0.2561
1990,3,2,0.8415
1990,3,5,-0.5364
1990,3,6,1.2555
1990,3,7,-0.29
1990,3,8,0.9853
1990,3,9,-0.6877
1990,3,12,0.219
1990,3,13,-0.7884
1990,3,14,0.2589
1990,3,15,0.3562
1990,3,16,1.1359
1990,3,19,0.4738
1990,3,20,-0.5705
1990,3,21,-0.5358
1990,3,22,-1.1921
1990,3,23,0.4558
1990,3,26,0.1216
1990,3,27,1.1462
1990,3,28,0.1464
1990,3,29,-0.3538
1990,3,30,-0.2494
1990,4,2,-0.3648
1990,4,3,1.4585
1990,4,4,-0.7421
1990,4,5,-0.1055
1990,4,6,-0.1908
1990,4,9,0.3793
1990,4,10,0.2051
1990,4,11,-0.0439
1990,4,12,0.7078
1990,4,16,0.1162
1990,4,17,-0.0174
1990,4,18,-1.1489
1990,4,19,-0.7719
1990,4,20,-0.8785
1990,4,23,-1.2145
1990,4,24,-0.2084
1990,4,25,0.5055
1990,4,26,0.268
1990,4,27,-1.1444
1990,4,30,0.5135
1990,5,1,0.4383
1990,5,2,0.6712
1990,5,3,0.3259
1990,5,4,0.8404
1990,5,7,0.6324
1990,5,8,0.4346
1990,5,9,0.2485
1990,5,10,0.28
1990,5,11,2.3792
1990,5,14,0.7813
1990,5,15,-0.1325
1990,5,16,-0.079
1990,5,17,0.1328
1990,5,18,0.048
1990,5,21,0.9474
1990,5,22,0.1201
1990,5,23,0.2399
1990,5,24,-0.2449
1990,5,25,-1.0686
1990,5,29,1.7119
1990,5,30,0.0582
1990,5,31,0.1025
1990,6,1,0.5343
1990,6,4,1.1675
1990,6,5,-0.2069
1990,6,6,-0.4582
1990,6,7,-0.4959
1990,6,8,-1.2226
1990,6,11,0.814
1990,6,12,1.2775
1990,6,13,-0.3686
1990,6,14,-0.5481
1990,6,15,0.0028
1990,6,18,-1.6616
1990,6,19,0.4455
1990,6,20,0.1757
1990,6,21,0.3815
1990,6,22,-1.3982
1990,6,25,-0.8778
1990,6,26,-0.071
1990,6,27,0.8749
1990,6,28,0.7011
1990,6,29,0.1091
1990,7,2,0.4246
1990,7,3,0.1724
1990,7,5,-1.2439
1990,7,6,0.7704
1990,7,9,0.3069
1990,7,10,-0.8428
1990,7,11,1.3296
1990,7,12,1.1655
1990,7,13,0.5117
1990,7,16,0.4465
1990,7,17,-0.3876
1990,7,18,-0.8979
1990,7,19,0.302
1990,7,20,-1.0155
1990,7,23,-1.7422
1990,7,24,0.1351
1990,7,25,0.3654
1990,7,26,-0.3304
1990,7,27,-0.694
1990,7,30,0.597
1990,7,31,0.1688
1990,8,1,-0.1769
1990,8,2,-1.1364
1990,8,3,-1.8835
1990,8,6,-3.0244
1990,8,7,0.1196
1990,8,8,1.0513
1990,8,9,0.4699
1990,8,10,-1.3002
1990,8,13,0.9895
1990,8,14,0.1623
1990,8,15,0.1974
1990,8,16,-2.2555
1990,8,17,-1.3719
1990,8,20,0.2074
1990,8,21,-2.0243
1990,8,22,-1.6498
1990,8,23,-2.9979
1990,8,24,1.4492
1990,8,27,3.1877
1990,8,28,-0.0311
1990,8,29,0.8869
1990,8,30,-1.6904
1990,8,31,1.208
1990,9,4,0.1643
1990,9,5,0.4024
1990,9,6,-1.2115
1990,9,7,0.9174
1990,9,10,-0.5473
1990,9,11,-0.1834
1990,9,12,0.4672
1990,9,13,-1.2061
1990,9,14,-0.5712
1990,9,17,0.2967
1990,9,18,0.2612
1990,9,19,-0.6277
1990,9,20,-1.6172
1990,9,21,-0.0514
1990,9,24,-2.1618
1990,9,25,1.2049
1990,9,26,-1.0381
1990,9,27,-1.3407
1990,9,28,1.6879
1990,10,1,2.9048
1990,10,2,0.0857
1990,10,3,-1.2087
1990,10,4,0.4143
1990,10,5,-0.3806
1990,10,8,0.6356
1990,10,9,-2.6732
1990,10,10,-1.5438
1990,10,11,-1.6412
1990,10,12,1.5467
1990,10,15,1.0666
1990,10,16,-1.4214
1990,10,17,-0.0535
1990,10,18,2.3363
1990,10,19,2.2045
1990,10,22,0.7296
1990,10,23,-0.7625
1990,10,24,0.0768
1990,10,25,-0.7774
1990,10,26,-1.7603
1990,10,29,-0.9288
1990,10,30,0.7221
1990,10,31,-0.0197
1990,11,1,0.9934
1990,11,2,1.5732
1990,11,5,0.8786
1990,11,6,-0.9441
1990,11,7,-1.8003
1990,11,8,0.5229
1990,11,9,1.9928
1990,11,12,1.8295
1990,11,13,-0.5665
1990,11,14,0.8594
1990,11,15,-1.0549
1990,11,16,0.0315
1990,11,19,0.7001
1990,11,20,-1.262
1990,11,21,0.2283
1990,11,23,-0.2943
1990,11,26,0.4475
1990,11,27,0.5024
1990,11,28,-0.0472
1990,11,29,-0.4812
1990,11,30,1.833
1990,12,3,0.5835
1990,12,4,0.6942
1990,12,5,1.0939
1990,12,6,-0.2576
1990,12,7,-0.4011
1990,12,10,0.3478
1990,12,11,-0.7449
1990,12,12,1.1488
1990,12,13,-0.2574
1990,12,14,-0.7652
1990,12,17,-0.2448
1990,12,18,1.2361
1990,12,19,0.0454
1990,12,20,-0.0242
1990,12,21,0.4938
1990,12,24,-0.5576
1990,12,26,0.288
1990,12,27,-0.7738
1990,12,28,0.131
1990,12,31,0.4563
1991,1,2,-1.1417
1991,1,3,-1.3907
1991,1,4,-0.2827
1991,1,7,-1.7321
1991,1,8,-0.1712
1991,1,9,-1.0829
1991,1,10,0.976
1991,1,11,0.2226
1991,1,14,-0.8692
1991,1,15,0.3968
1991,1,16,0.7777
1991,1,17,3.7322
1991,1,18,1.2989
1991,1,21,-0.3522
1991,1,22,-0.8307
1991,1,23,0.5787
1991,1,24,1.384
1991,1,25,0.3853
1991,1,28,-0.0119
1991,1,29,-0.0565
1991,1,30,1.5096
1991,1,31,0.8859
1991,2,1,-0.2559
1991,2,4,1.542
1991,2,5,0.8383
1991,2,6,1.9387
1991,2,7,-0.4329
1991,2,8,0.7938
1991,2,11,2.5685
1991,2,12,-0.8356
1991,2,13,0.9631
1991,2,14,-1.3007
1991,2,15,1.3289
1991,2,19,0.0894
1991,2,20,-1.1505
1991,2,21,-0.0466
1991,2,22,0.1863
1991,2,25,0.4403
1991,2,26,-1.2117
1991,2,27,1.3588
1991,2,28,-0.1822
1991,3,1,0.9263
1991,3,4,-0.3077
1991,3,5,2.0009
1991,3,6,-0.146
1991,3,7,-0.0691
1991,3,8,-0.2554
1991,3,11,-0.5307
1991,3,12,-0.7856
1991,3,13,1.2269
1991,3,14,-0.2857
1991,3,15,0.0241
1991,3,18,-0.3962
1991,3,19,-1.4834
1991,3,20,0.3628
1991,3,21,-0.3642
1991,3,22,0.2455
1991,3,25,0.6395
1991,3,26,1.7495
1991,3,27,-0.2525
1991,3,28,-0.0346
1991,4,1,-1.0447
1991,4,2,2.2085
1991,4,3,-0.1476
1991,4,4,0.219
1991,4,5,-1.1612
1991,4,8,0.8792
1991,4,9,-1.3469
1991,4,10,-0.1098
1991,4,11,1.2006
1991,4,12,0.7335
1991,4,15,0.2077
1991,4,16,1.6868
1991,4,17,0.7301
1991,4,18,-0.5097
1991,4,19,-1.0966
1991,4,22,-0.8459
1991,4,23,0.2126
1991,4,24,0.2619
1991,4,25,-0.917
1991,4,26,-0.0606
1991,4,29,-1.4142
1991,4,30,0.4523
1991,5,1,1.3161
1991,5,2,0.0605
1991,5,3,0.0736
1991,5,6,-0.1891
1991,5,7,-0.7262
1991,5,8,0.3154
1991,5,9,1.2523
1991,5,10,-1.9596
1991,5,13,0.2715
1991,5,14,-1.3643
1991,5,15,-0.8207
1991,5,16,0.9822
1991,5,17,0.0537
1991,5,20,-0.0295
1991,5,21,0.8246
1991,5,22,0.2238
1991,5,23,-0.3243
1991,5,24,0.6721
1991,5,28,1.1788
1991,5,29,0.2225
1991,5,30,1.0894
1991,5,31,0.7417
1991,6,3,-0.454
1991,6,4,-0.0825
1991,6,5,-0.6834
1991,6,6,-0.3791
1991,6,7,-1.0948
1991,6,10,-0.2267
1991,6,11,0.6551
1991,6,12,-1.1547
1991,6,13,0.2602
1991,6,14,1.234
1991,6,17,-0.565
1991,6,18,-0.4051
1991,6,19,-0.9245
1991,6,20,0.088
1991,6,21,0.6206
1991,6,24,-1.8028
1991,6,25,-0.0782
1991,6,26,0.2536
1991,6,27,0.7562
1991,6,28,-0.8654
1991,7,1,1.8213
1991,7,2,-0.1191
1991,7,3,-1.0968
1991,7,5,0.2009
1991,7,8,1.0319
1991,7,9,-0.4842
1991,7,10,-0.0984
1991,7,11,0.3274
1991,7,12,0.8701
1991,7,15,0.5628
1991,7,16,-0.2223
1991,7,17,-0.0944
1991,7,18,1.0992
1991,7,19,-0.2984
1991,7,22,-0.3488
1991,7,23,-0.9037
1991,7,24,-0.2056
1991,7,25,0.6127
1991,7,26,-0.0079
1991,7,29,0.5828
1991,7,30,0.9239
1991,7,31,0.2896
1991,8,1,-0.1779
1991,8,2,0.0155
1991,8,5,-0.5475
1991,8,6,1.4439
1991,8,7,-0.0154
1991,8,8,-0.3175
1991,8,9,-0.5651
1991,8,12,0.2325
1991,8,13,0.4123
1991,8,14,0.0719
1991,8,15,-0.1462
1991,8,16,-0.9632
1991,8,19,-2.3627
1991,8,20,0.7863
1991,8,21,2.9413
1991,8,22,0.1895
1991,8,23,0.7257
1991,8,26,-0.0812
1991,8,27,-0.2006
1991,8,28,0.9108
1991,8,29,-0.0429
1991,8,30,-0.2623
1991,9,3,-0.8295
1991,9,4,-0.5559
1991,9,5,-0.2128
1991,9,6,-0.0103
1991,9,9,-0.1362
1991,9,10,-1.032
1991,9,11,0.1378
1991,9,12,0.5843
1991,9,13,-0.9681
1991,9,16,0.5709
1991,9,17,-0.0726
1991,9,18,0.3735
1991,9,19,0.1602
1991,9,20,0.0929
1991,9,23,-0.5156
1991,9,24,0.4638
1991,9,25,-0.2141
1991,9,26,-0.1008
1991,9,27,-0.1527
1991,9,30,0.5079
1991,10,1,0.3455
1991,10,2,-0.2415
1991,10,3,-0.9762
1991,10,4,-0.8401
1991,10,7,-0.4564
1991,10,8,0.3083
1991,10,9,-1.0166
1991,10,10,0.9952
1991,10,11,0.2365
1991,10,14,1.316
1991,10,15,1.1747
1991,10,16,0.4578
1991,10,17,-0.224
1991,10,18,0.148
1991,10,21,-0.6318
1991,10,22,-0.5615
1991,10,23,0.0284
1991,10,24,-0.7398
1991,10,25,-0.2259
1991,10,28,1.3847
1991,10,29,0.5032
1991,10,30,0.3781
1991,10,31,-0.1272
1991,11,1,-0.2905
1991,11,4,-0.2658
1991,11,5,-0.4023
1991,11,6,0.3241
1991,11,7,0.9616
1991,11,8,-0.2108
1991,11,11,0.0585
1991,11,12,0.9208
1991,11,13,0.1689
1991,11,14,-0.0654
1991,11,15,-3.6586
1991,11,18,0.6848
1991,11,19,-1.5107
1991,11,20,-0.2346
1991,11,21,0.4042
1991,11,22,-1.0314
1991,11,25,-0.2127
1991,11,26,0.698
1991,11,27,-0.3731
1991,11,29,-0.3532
1991,12,2,1.647
1991,12,3,-0.1154
1991,12,4,-0.2336
1991,12,5,-0.7051
1991,12,6,0.4531
1991,12,9,-0.2216
1991,12,10,-0.0952
1991,12,11,-0.0529
1991,12,12,1.0193
1991,12,13,0.7653
1991,12,16,-0.0026
1991,12,17,-0.4474
1991,12,18,0.1933
1991,12,19,-0.2503
1991,12,20,1.1816
1991,12,23,2.5269
1991,12,24,0.6325
1991,12,26,1.3798
1991,12,27,0.4002
1991,12,30,2.1355
1991,12,31,0.4697
1992,1,2,0.0408
1992,1,3,0.4985
1992,1,6,-0.3291
1992,1,7,-0.134
1992,1,8,0.1677
1992,1,9,-0.1172
1992,1,10,-0.601
1992,1,13,-0.1831
1992,1,14,1.4722
1992,1,15,0.0785
1992,1,16,-0.6084
1992,1,17,0.1554
1992,1,20,-0.5969
1992,1,21,-0.8935
1992,1,22,1.3305
1992,1,23,-0.7581
1992,1,24,0.1253
1992,1,27,-0.1179
1992,1,28,-0.0072
1992,1,29,-1.1134
1992,1,30,0.3144
1992,1,31,-0.6899
1992,2,3,0.181
1992,2,4,1.0549
1992,2,5,-0.0024
1992,2,6,-0.0048
1992,2,7,-0.6597
1992,2,10,0.6519
1992,2,11,-0.0024
1992,2,12,0.8145
1992,2,13,-0.8247
1992,2,14,-0.2925
1992,2,18,-1.2364
1992,2,19,0.216
1992,2,20,1.3815
1992,2,21,-0.5895
1992,2,24,0.1969
1992,2,25,-0.4415
1992,2,26,1.1938
1992,2,27,-0.3587
1992,2,28,-0.2803
1992,3,2,-0.0606
1992,3,3,0.097
1992,3,4,-0.8526
1992,3,5,-0.6889
1992,3,6,-0.5092
1992,3,9,0.1904
1992,3,10,0.4146
1992,3,11,-0.7029
1992,3,12,-0.0347
1992,3,13,0.4828
1992,3,16,0.1355
1992,3,17,0.785
1992,3,18,-0.105
1992,3,19,0.1589
1992,3,20,0.366
1992,3,23,-0.338
1992,3,24,-0.2513
1992,3,25,-0.3326
1992,3,26,0.0834
1992,3,27,-1.069
